repo_bw,seed,HEFT,DHEFT,NHEFT,time_sec
900,6634,3086.291800000001,135.34890000000001,49.481408401360554,3.604282855987549
900,3097,4788.160499999999,206.68369999999987,60.82588626634654,3.384303092956543
900,1211,3034.762900000001,138.81379999999993,39.74983357328991,4.071962118148804
900,1921,3191.705000000008,140.30469999999997,54.57922560732984,3.7830429077148438
900,2740,3285.0405000000083,147.38380000000012,42.92483407547171,4.570645809173584
900,3306,5035.0156999999845,225.64419999999996,63.40648902290078,3.7799060344696045
900,4366,2923.9660000000044,125.21009999999997,44.299143984732844,4.266074895858765
900,5455,3548.42069999999,153.10110000000012,48.21961002179176,4.648507118225098
900,9095,3876.5842000000052,170.64930000000004,50.389656535353566,3.6717469692230225
900,8562,3599.6187999999956,167.0316000000002,52.07420100000001,3.4755752086639404
900,9815,2405.8004999999994,113.80209999999997,42.79248198859315,3.5158040523529053
900,1466,5304.863499999992,231.73009999999996,57.55470503030301,4.2582268714904785
900,8480,6155.951099999999,255.3271,76.33629894438826,4.061126947402954
900,3792,3767.280300000004,174.95759999999999,46.42655908238006,4.038172960281372
900,4697,3505.3583999999996,161.27710000000005,49.67310814312617,3.490860939025879
900,1565,3331.4071000000044,158.4931,46.94615039336493,3.820584297180176
900,5891,5247.911999999999,232.61520000000004,96.94443656790123,3.68727970123291
900,8308,2663.130600000003,122.70080000000003,40.927350762589924,3.8434863090515137
900,4257,4572.7287,199.79349999999997,58.539781710144936,4.818699836730957
900,5733,4192.211000000002,193.68420000000012,64.00051248509484,3.8214879035949707
900,2946,2499.1445999999955,115.35699999999993,43.49776392601727,3.6845901012420654
900,1292,2783.6319000000026,130.62669999999997,33.21900447933884,4.68807578086853
900,5439,4162.120000000001,191.69849999999997,52.37527475603551,4.415611028671265
900,1714,4293.908700000002,200.5668999999999,56.787098092048865,3.748131036758423
900,9200,2772.7212999999992,131.41440000000006,56.855654545454534,3.632233142852783
900,5804,2734.0683000000063,126.034,67.86074039094649,4.02755880355835
900,3154,2721.3658,130.24200000000008,53.17527673170732,3.469292163848877
900,2195,4999.9029000000055,228.0663,72.21780615053763,3.8659729957580566
900,3042,3905.5810999999994,181.45319999999995,41.75926563636362,4.017297744750977
900,9808,3360.214299999996,145.13119999999992,47.486677410774405,3.9789462089538574
900,5407,2200.3674000000065,101.03649999999999,48.83037982438846,2.9885129928588867
900,3782,3721.1635000000056,165.26720000000006,55.54774605144695,3.780050039291382
900,5410,4045.71910000001,186.89569999999995,65.10724103703703,3.773737907409668
900,8428,2809.8484999999955,129.99990000000003,38.92561528571428,3.3756520748138428
900,7236,2555.1918999999994,115.803,39.30550563727591,3.7210259437561035
900,2085,4432.369399999997,225.26619999999994,66.57020832911392,2.6309871673583984
900,2139,3112.2036999999877,151.85130000000018,39.992709766990274,3.925320863723755
900,6801,4584.132800000007,200.72909999999996,57.472894891891876,3.8147709369659424
900,6820,2803.945700000004,128.6513,43.52935071794872,4.3019468784332275
900,3830,4743.5606000000025,202.36059999999998,61.284864011173205,3.5863959789276123
900,7975,3349.4133000000033,152.4038999999999,46.27700368846817,3.2100489139556885
900,3469,2665.912400000004,120.05820000000004,43.93099582389939,3.6932308673858643
900,1454,3474.164199999997,157.54729999999998,46.48236286956522,3.6407909393310547
900,2573,4293.744200000004,192.0711,47.461395696468664,3.312077760696411
900,3931,3671.909100000001,180.9485000000001,37.65474458555133,3.647216796875
900,5445,2781.130099999998,126.79099999999995,41.41812457968969,3.303907871246338
900,5745,3823.545900000004,177.72710000000004,65.09539172845955,3.8374147415161133
900,7167,3570.4522999999895,150.988,64.43897584662578,5.063930988311768
900,7597,2487.0656000000013,111.5601,47.89386684586764,3.8623480796813965
900,7005,3465.3652000000116,155.89100000000002,52.704778461028184,3.7574591636657715
900,3239,2192.4208999999964,108.1208,44.31972957337884,3.373554229736328
900,4331,3548.418899999993,165.5537,47.96223666042153,3.6853749752044678
900,5960,3998.8522000000116,173.99059999999983,47.115781492600426,4.089867115020752
